time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2025-03-28 11:00:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 11:00:00-04:00,buy,fill,24.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
2025-03-28 11:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 11:30:00-04:00,buy,fill,12.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
2025-03-28 12:00:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 12:00:00-04:00,buy,fill,6.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
2025-03-28 12:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 12:30:00-04:00,buy,fill,3.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
2025-03-28 13:00:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 13:00:00-04:00,buy,fill,1.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
2025-03-28 13:30:00-04:00,buy,new,,GLD,stock,,0.0,,,market,1,
2025-03-28 13:30:00-04:00,buy,fill,1.0,GLD,stock,,0.0,,283.82000732421875,market,1,0.0
